ob_end_time,id_type,id,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q,min_grss_temp_q,min_conc_temp_q,max_air_temp_j,min_air_temp_j,min_grss_temp_j,min_conc_temp_j,meto_stmp_time,midas_stmp_etime
2018-11-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.6,9.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-11-28 20:58:00,0.0
2018-11-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.4,8.7,7.6,7.1,6,6,6,6,NA,NA,NA,NA,2018-11-29 08:58:00,0.0
2018-11-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.1,8.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-11-29 20:56:00,0.0
2018-11-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.0,6.3,4.7,4.0,6,6,6,6,NA,NA,NA,NA,2018-11-30 08:58:00,0.0
2018-11-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.9,4.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-11-30 21:09:00,0.0
2018-12-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.0,6.0,2.5,2.2,6,6,6,6,NA,NA,NA,NA,2018-12-01 09:09:00,0.0
2018-12-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.8,6.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-01 21:09:00,0.0
2018-12-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,9.4,9.0,8.7,6,6,6,6,NA,NA,NA,NA,2018-12-02 09:09:00,0.0
2018-12-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.5,11.1,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2018-12-02 21:08:00,0.0
2018-12-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.1,9.1,8.0,7.5,6,6,6,6,NA,NA,NA,NA,2018-12-03 09:00:00,0.0
2018-12-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.5,3.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-03 20:57:00,0.0
2018-12-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.0,1.7,-1.0,-0.9,6,6,6,6,NA,NA,NA,NA,2018-12-04 09:02:00,0.0
2018-12-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.2,1.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-04 20:55:00,0.0
2018-12-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.2,2.4,0.2,1.4,6,6,6,6,NA,NA,NA,NA,2018-12-05 08:59:00,0.0
2018-12-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.2,5.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-05 20:56:00,0.0
2018-12-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,9.6,8.4,8.2,6,6,6,6,NA,NA,NA,NA,2018-12-06 08:57:00,0.0
2018-12-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.3,10.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-06 20:56:00,0.0
2018-12-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.7,11.9,11.2,10.9,6,6,6,6,NA,NA,NA,NA,2018-12-07 08:57:00,0.0
2018-12-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.0,5.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-07 21:07:00,0.0
2018-12-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.6,5.3,3.7,3.2,6,6,6,6,NA,NA,NA,NA,2018-12-08 09:08:00,0.0
2018-12-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.4,8.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-08 21:07:00,0.0
2018-12-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.4,6.1,4.3,4.3,6,6,6,6,NA,NA,NA,NA,2018-12-09 09:10:00,0.0
2018-12-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.6,3.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-09 21:08:00,0.0
2018-12-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.2,2.5,-2.0,-1.5,6,6,6,6,NA,NA,NA,NA,2018-12-10 08:57:00,0.0
2018-12-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.3,2.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-10 20:55:00,0.0
2018-12-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.1,-0.7,-2.5,-1.4,6,6,6,6,NA,NA,NA,NA,2018-12-11 08:58:00,0.0
2018-12-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.2,1.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-11 20:56:00,0.0
2018-12-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.5,-0.5,-1.9,-1.8,6,6,6,6,NA,NA,NA,NA,2018-12-12 09:01:00,0.0
2018-12-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.3,0.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-12 20:56:00,0.0
2018-12-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.5,2.1,-1.4,-1.8,6,6,6,6,NA,NA,NA,NA,2018-12-13 08:57:00,0.0
2018-12-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.9,2.5,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2018-12-13 20:54:00,0.0
2018-12-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.5,0.7,-4.2,-3.1,6,6,6,6,NA,NA,NA,NA,2018-12-14 08:59:00,0.0
2018-12-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.2,-0.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-14 21:09:00,0.0
2018-12-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.6,-0.2,-0.9,-1.1,6,6,6,6,NA,NA,NA,NA,2018-12-15 09:11:00,0.0
2018-12-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,2.0,0.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-15 21:10:00,0.0
2018-12-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.3,2.0,0.8,0.5,6,1006,6,6,NA,NA,NA,NA,2018-12-16 09:08:00,0.0
2018-12-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.0,3.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-16 21:10:00,0.0
2018-12-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.7,3.0,1.1,0.8,6,6,6,6,NA,NA,NA,NA,2018-12-17 09:01:00,0.0
2018-12-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,3.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-17 20:54:00,0.0
2018-12-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.3,3.6,1.5,1.2,6,6,6,6,NA,NA,NA,NA,2018-12-18 09:03:00,0.0
2018-12-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.0,6.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-18 21:00:00,0.0
2018-12-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.8,3.7,2.3,2.0,6,6,6,6,NA,NA,NA,NA,2018-12-19 09:01:00,0.0
2018-12-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,3.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-19 20:56:00,0.0
2018-12-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.4,3.5,2.2,1.7,6,6,6,6,NA,NA,NA,NA,2018-12-20 08:58:00,0.0
2018-12-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.2,5.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-20 20:58:00,0.0
2018-12-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.4,5.6,5.3,4.9,6,6,6,6,NA,NA,NA,NA,2018-12-21 08:59:00,0.0
2018-12-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,6.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-21 21:07:00,0.0
2018-12-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,6.9,5.0,4.6,6,6,6,6,NA,NA,NA,NA,2018-12-22 09:09:00,0.0
2018-12-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.8,7.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-22 21:09:00,0.0
2018-12-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.4,5.4,4.0,3.5,6,6,6,6,NA,NA,NA,NA,2018-12-23 09:09:00,0.0
2018-12-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.1,5.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-23 21:10:00,0.0
2018-12-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.0,1.7,-1.1,-0.7,6,6,6,6,NA,NA,NA,NA,2018-12-24 09:08:00,0.0
2018-12-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.8,0.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-24 21:09:00,0.0
2018-12-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.9,0.0,-4.5,-2.8,6,6,6,6,NA,NA,NA,NA,2018-12-25 09:07:00,0.0
2018-12-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,4.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-25 21:08:00,0.0
2018-12-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.1,7.5,7.1,6.8,6,6,6,6,NA,NA,NA,NA,2018-12-26 09:08:00,0.0
2018-12-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.4,7.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-26 21:10:00,0.0
2018-12-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.5,6.5,5.3,5.5,6,6,6,6,NA,NA,NA,NA,2018-12-27 08:58:00,0.0
2018-12-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,7.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-27 21:07:00,0.0
2018-12-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.2,7.5,6.8,6.6,6,6,6,6,NA,NA,NA,NA,2018-12-28 09:00:00,0.0
2018-12-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.8,7.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-28 21:09:00,0.0
2018-12-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.2,7.0,4.3,4.1,6,6,6,6,NA,NA,NA,NA,2018-12-29 09:08:00,0.0
2018-12-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.7,6.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-29 21:07:00,0.0
2018-12-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.5,5.8,2.9,2.8,6,6,6,6,NA,NA,NA,NA,2018-12-30 09:10:00,0.0
2018-12-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.8,7.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-30 21:06:00,0.0
2018-12-31 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.4,6.5,2.2,2.8,6,6,6,6,NA,NA,NA,NA,2018-12-31 09:09:00,0.0
2018-12-31 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.6,8.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2018-12-31 21:08:00,0.0
2019-01-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.1,7.5,6.6,6.2,6,6,6,6,NA,NA,NA,NA,2019-01-01 09:08:00,0.0
2019-01-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.1,4.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-01 21:08:00,0.0
2019-01-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.8,1.9,0.0,-0.1,6,6,6,6,NA,NA,NA,NA,2019-01-02 09:10:00,0.0
2019-01-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.6,1.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-02 21:09:00,0.0
2019-01-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.6,2.9,2.1,2.2,6,6,6,6,NA,NA,NA,NA,2019-01-03 09:08:00,0.0
2019-01-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.3,1.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-03 21:07:00,0.0
2019-01-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,2.1,0.6,-2.1,-1.5,6,6,6,6,NA,NA,NA,NA,2019-01-04 09:09:00,0.0
2019-01-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.0,0.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-04 21:09:00,0.0
2019-01-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.0,4.1,3.4,3.4,6,6,6,6,NA,NA,NA,NA,2019-01-05 09:08:00,0.0
2019-01-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.1,3.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-05 21:09:00,0.0
2019-01-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.2,4.9,2.2,2.5,6,6,6,6,NA,NA,NA,NA,2019-01-06 09:09:00,0.0
2019-01-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.1,6.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-06 21:08:00,0.0
2019-01-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,6.3,5.0,4.7,6,6,6,6,NA,NA,NA,NA,2019-01-07 09:02:00,0.0
2019-01-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,7.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-07 20:54:00,0.0
2019-01-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.3,5.6,3.5,2.8,6,6,6,6,NA,NA,NA,NA,2019-01-08 08:57:00,0.0
2019-01-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,4.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-08 20:56:00,0.0
2019-01-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.2,1.2,-0.3,-0.6,6,6,6,6,NA,NA,NA,NA,2019-01-09 08:56:00,0.0
2019-01-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.8,1.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-09 20:57:00,0.0
2019-01-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,2.1,0.6,-1.2,-1.6,6,6,6,6,NA,NA,NA,NA,2019-01-10 08:57:00,0.0
2019-01-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,1.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-10 20:56:00,0.0
2019-01-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.4,5.7,4.2,3.9,6,6,6,6,NA,NA,NA,NA,2019-01-11 08:56:00,0.0
2019-01-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.6,6.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-11 21:08:00,0.0
2019-01-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,6.6,5.8,5.7,6,6,6,6,NA,NA,NA,NA,2019-01-12 09:08:00,0.0
2019-01-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.4,7.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-12 21:07:00,0.0
2019-01-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,9.2,7.3,7.1,6,6,6,6,NA,NA,NA,NA,2019-01-13 09:07:00,0.0
2019-01-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.4,7.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-13 21:10:00,0.0
2019-01-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.8,4.2,0.3,0.8,6,6,6,6,NA,NA,NA,NA,2019-01-14 08:59:00,0.0
2019-01-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.0,5.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-14 20:53:00,0.0
2019-01-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.2,3.9,2.4,2.0,6,6,6,6,NA,NA,NA,NA,2019-01-15 08:56:00,0.0
2019-01-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.6,6.1,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2019-01-15 20:57:00,0.0
2019-01-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.5,7.4,6.4,6.0,6,6,6,6,NA,NA,NA,NA,2019-01-16 09:00:00,0.0
2019-01-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.8,2.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-16 20:57:00,0.0
2019-01-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,2.9,0.3,-2.3,-2.3,6,6,6,6,NA,NA,NA,NA,2019-01-17 08:59:00,0.0
2019-01-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.9,0.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-17 20:57:00,0.0
2019-01-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.0,-2.2,-4.8,-4.0,6,6,6,6,NA,NA,NA,NA,2019-01-18 08:59:00,0.0
2019-01-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,2.8,-1.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-18 21:10:00,0.0
2019-01-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,2.7,0.2,-1.0,-1.3,6,6,6,6,NA,NA,NA,NA,2019-01-19 09:08:00,0.0
2019-01-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.5,0.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-19 21:08:00,0.0
2019-01-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,2.6,-2.4,-7.1,-4.6,6,6,6,6,NA,NA,NA,NA,2019-01-20 09:07:00,0.0
2019-01-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.5,0.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-20 21:08:00,0.0
2019-01-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.1,1.5,-1.9,-1.6,6,6,6,6,NA,NA,NA,NA,2019-01-21 08:59:00,0.0
2019-01-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.4,1.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-21 20:55:00,0.0
2019-01-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.3,0.3,-0.9,-1.5,6,6,6,6,NA,NA,NA,NA,2019-01-22 08:59:00,0.0
2019-01-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.9,0.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-22 21:06:00,0.0
2019-01-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.0,-2.2,-3.8,-3.4,6,6,6,6,NA,NA,NA,NA,2019-01-23 09:07:00,0.0
2019-01-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,2.3,-1.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-23 21:02:00,0.0
2019-01-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,0.9,-3.5,-7.4,-5.4,6,6,6,6,NA,NA,NA,NA,2019-01-24 09:01:00,0.0
2019-01-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.4,-0.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-24 21:09:00,0.0
2019-01-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.5,-1.3,-4.3,-2.8,6,6,6,6,NA,NA,NA,NA,2019-01-25 08:57:00,0.0
2019-01-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,6.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-25 21:08:00,0.0
2019-01-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.4,6.6,5.0,4.7,6,6,6,6,NA,NA,NA,NA,2019-01-26 09:08:00,0.0
2019-01-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.6,6.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-26 21:09:00,0.0
2019-01-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.0,2.5,0.6,0.7,6,6,6,6,NA,NA,NA,NA,2019-01-27 09:07:00,0.0
2019-01-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.4,2.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-27 21:07:00,0.0
2019-01-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.3,0.5,-1.1,-1.5,6,6,6,6,NA,NA,NA,NA,2019-01-28 09:00:00,0.0
2019-01-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.4,-0.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-28 20:56:00,0.0
2019-01-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.7,-2.1,-4.4,-3.9,6,6,6,6,NA,NA,NA,NA,2019-01-29 08:59:00,0.0
2019-01-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.0,0.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-01-29 20:59:00,0.0
2019-01-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.2,-1.4,-3.5,-3.3,6,6,6,6,NA,NA,NA,NA,2019-01-30 08:58:00,0.0
2019-01-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.4,-1.0,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2019-01-30 20:59:00,0.0
2019-01-31 09:00:00,DCNN,2423,12,1,NCM,384,1011,-0.6,-6.7,-9.6,-7.0,6,6,6,6,NA,NA,NA,NA,2019-01-31 09:01:00,0.0
2019-01-31 21:00:00,DCNN,2423,12,1,NCM,384,1011,-1.3,-5.5,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2019-01-31 20:56:00,0.0
2019-02-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.1,-1.9,-3.5,-3.2,6,6,6,6,NA,NA,NA,NA,2019-02-01 09:10:00,0.0
2019-02-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.5,0.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-01 21:10:00,0.0
2019-02-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,0.6,-1.3,-2.5,-2.7,6,6,6,6,NA,NA,NA,NA,2019-02-02 09:07:00,0.0
2019-02-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,2.8,-1.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-02 21:07:00,0.0
2019-02-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.1,-5.5,-9.4,-7.4,6,6,6,6,NA,NA,NA,NA,2019-02-03 09:09:00,0.0
2019-02-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.5,-2.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-03 21:09:00,0.0
2019-02-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.1,3.9,2.6,2.2,6,6,6,6,NA,NA,NA,NA,2019-02-04 09:01:00,0.0
2019-02-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.9,3.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-04 21:07:00,0.0
2019-02-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.8,-0.5,-4.3,-2.9,6,6,6,6,NA,NA,NA,NA,2019-02-05 09:01:00,0.0
2019-02-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,0.2,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2019-02-05 20:56:00,0.0
2019-02-06 09:00:00,DCNN,2423,12,1,NCM,384,1022,8.3,3.9,1.4,1.2,1006,6,6,6,NA,NA,NA,NA,2019-02-12 09:00:36,0.0
2019-02-06 09:00:00,DCNN,2423,24,1,NCM,384,1011,8.3,0.2,1.4,NA,1006,1006,6,NA,NA,NA,NA,NA,2019-04-24 11:05:04,NA
2019-02-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.7,3.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-06 20:56:00,0.0
2019-02-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.2,3.7,0.7,1.9,6,6,6,6,NA,NA,NA,NA,2019-02-07 09:01:00,0.0
2019-02-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,3.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-07 20:56:00,0.0
2019-02-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,4.0,2.3,1.7,6,6,6,6,NA,NA,NA,NA,2019-02-08 09:02:00,0.0
2019-02-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.1,7.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-08 21:09:00,0.0
2019-02-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,5.5,3.9,3.3,6,6,6,6,NA,NA,NA,NA,2019-02-09 09:07:00,0.0
2019-02-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.8,5.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-09 21:08:00,0.0
2019-02-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.6,3.8,2.5,1.9,6,6,6,6,NA,NA,NA,NA,2019-02-10 09:06:00,0.0
2019-02-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,3.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-10 21:09:00,0.0
2019-02-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.4,1.4,-0.8,-0.7,6,6,6,6,NA,NA,NA,NA,2019-02-11 09:01:00,0.0
2019-02-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,3.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-11 20:58:00,0.0
2019-02-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.1,1.7,0.1,-0.3,6,6,6,6,NA,NA,NA,NA,2019-02-12 08:58:00,0.0
2019-02-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.8,2.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-12 20:58:00,0.0
2019-02-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.5,7.1,6.2,5.7,6,6,6,6,NA,NA,NA,NA,2019-02-13 09:01:00,0.0
2019-02-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,5.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-13 20:56:00,0.0
2019-02-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.2,0.5,-3.2,-2.1,6,6,6,6,NA,NA,NA,NA,2019-02-14 08:56:00,0.0
